Restaurant_ ID,Country_Code,Longitude,Latitude,Average_Cost_for_two,Has_Table_booking,Has_Online_delivery,Is_delivering_now,Switch_to_order_menu,Price_range,Aggregate_rating,Rating_color,Rating_text,Votes,Restaurant_name,City,Address,Locality,Locality_verbose,Cuisines,Currency
18216904,1,77.38628581,28.53268571,400,0,0,0,0,1,2.9,Orange,Average,4,Chicken Kraft,Noida,Shop 39A Behind Hdfc Bank Sector 110 Noida,Sector 110,Sector 110 Noida,North Indian Chinese,Indian RupeesRs
5634,1,77.38746263,28.53393492,400,0,0,0,0,1,2.9,Orange,Average,19,Chinese By Nature,Noida,Gda Market Near Hdfc Bank,Sector 110,Sector 110 Noida,Chinese,Indian RupeesRs
4541,1,77.38743782,28.53383506,300,0,0,0,0,1,2.8,Orange,Average,10,DvS Chinese Kitchen,Noida,Near Icici Bank Gb Nagar Sector 110 Noida,Sector 110,Sector 110 Noida,Chinese,Indian RupeesRs
8226,1,77.38730572,28.5333408,200,0,0,0,0,1,2.6,Orange,Average,16,Evergreen Sweets,Noida,A227 Opposite Kendriya Vihar Sector 110 Noida,Sector 110,Sector 110 Noida,Mithai Street Food,Indian RupeesRs
18254527,1,77.38739792,28.53350929,350,0,0,0,0,1,2.9,Orange,Average,7,Green Chick Chop,Noida,Shop 32 Block A2,Sector 110,Sector 110 Noida,Raw Meats Fast Food North Indian,Indian RupeesRs
18409725,1,77.38514822,28.53280177,400,0,0,0,0,1,3.3,Orange,Average,13,Hyderabad Delights,Noida,Shop 12 Opposite Yatharth Hospital Gejha Road Sector 110 Noida,Sector 110,Sector 110 Noida,North Indian Mughlai Hyderabadi,Indian RupeesRs
310208,1,77.36518085,28.5390865,600,0,1,0,0,2,2.5,Orange,Average,36,Kabab And Tadka,Noida,Opposite Pathways School Main Road Sector 104 Near Sector 110 Noida,Sector 110,Sector 110 Noida,North Indian,Indian RupeesRs
8228,1,77.38745894,28.53358145,150,0,0,0,0,1,2.6,Orange,Average,26,Kanha Bhog,Noida,A233 Sector 110 Noida,Sector 110,Sector 110 Noida,Mithai Street Food,Indian RupeesRs
8236,1,77.3871696,28.53330811,500,0,0,0,0,2,2.7,Orange,Average,18,Mezbaan Jaika Restaurant,Noida,25 Opposite Kendriya Vihar Sector 110 Noida,Sector 110,Sector 110 Noida,Biryani North Indian Fast Food,Indian RupeesRs
18415343,1,77.36554932,28.53949767,1000,0,1,0,0,3,2.6,Orange,Average,26,Pind Balluchi,Noida,K Shri Plaza Main Road Hazipur Village Opposite Pathways School Sector 104 Near Sector 110 Noida,Sector 110,Sector 110 Noida,Biryani North Indian Mughlai,Indian RupeesRs
18133476,1,77.386751,28.533164,500,0,1,0,0,2,2.6,Orange,Average,25,Red Capsicum,Noida,B7 Sector 110 Noida,Sector 110,Sector 110 Noida,North Indian,Indian RupeesRs
18381224,1,77.36533742,28.53922405,700,0,1,0,0,2,3.2,Orange,Average,7,Singh Foods,Noida,Opposite Pathway School Sector 110 Noida,Sector 110,Sector 110 Noida,North Indian Mughlai,Indian RupeesRs
18440751,1,77.3682633,28.54079875,500,0,0,0,0,2,3.3,Orange,Average,13,Sparrows At Home Bakery  Cafe,Noida,First Floor Km01 Sector 104 Sector 110 Noida,Sector 110,Sector 110 Noida,Cafe Bakery,Indian RupeesRs
306560,1,77.38676123,28.53422092,600,0,1,0,0,2,2.7,Orange,Average,36,The New Koyla Kitchen,Noida,162A Sector 110 Noida,Sector 110,Sector 110 Noida,North Indian Chinese,Indian RupeesRs
18371428,1,77.38501411,28.52840456,800,0,1,0,0,2,3.4,Orange,Average,13,They,Noida,A211 First Floor Sector 110 Main Market Sector 110 Noida,Sector 110,Sector 110 Noida,North Indian Mughlai Chinese,Indian RupeesRs
18372251,1,0,0,800,1,0,0,0,2,3.1,Orange,Average,8,Your Spicy Kitchen,Noida,Shop 10 Vivek Vihar Sector82 Near Sector 110 Noida,Sector 110,Sector 110 Noida,Mughlai Continental Chinese,Indian RupeesRs
312369,1,77.36609716,28.53932095,550,0,1,0,0,2,3.2,Orange,Average,27,Yumm Biryani,Noida,Shop 18 Ashirwad Complex Sector 104 Near Sector 110,Sector 110,Sector 110 Noida,Biryani Mughlai,Indian RupeesRs
307014,1,77.38755785,28.53404095,1000,1,1,0,0,3,3.5,Yellow,Good,367,Aureo Dine  Bake House,Noida,Shop 9 Block A3 Sector 110 Noida,Sector 110,Sector 110 Noida,North Indian Chinese Continental,Indian RupeesRs
18332064,1,77.37825595,28.53174637,550,0,1,0,0,2,3.8,Yellow,Good,99,Being Truckers,Noida,Opposite Lotus Panache Sector 110 Noida,Sector 110,Sector 110 Noida,Fast Food,Indian RupeesRs
18216939,1,77.36627284,28.53928884,650,0,1,0,0,2,3.7,Yellow,Good,115,China Leaf,Noida,Shop 17 Ashirwad Complex Sector 104 Near Sector 110 Noida,Sector 110,Sector 110 Noida,Chinese Thai,Indian RupeesRs
18378014,1,77.366061,28.539277,400,0,1,0,0,1,3.6,Yellow,Good,18,Mera Vala Dabba,Noida,Shop 31 Ashirwaad Complex Opposite Pathways School Sector 104 Near Sector 110 Noida,Sector 110,Sector 110 Noida,North Indian,Indian RupeesRs
18157400,1,77.36619238,28.53941873,900,0,1,0,0,2,3.6,Yellow,Good,72,Moti Mahal Delux Legendary Culinary,Noida,12A Ashirwad Shopping Complex Sector 104 Near Sector 110 Noida,Sector 110,Sector 110 Noida,North Indian Mughlai,Indian RupeesRs
18057810,1,77.36621249,28.53921168,850,0,1,0,0,2,3.6,Yellow,Good,56,Noshh,Noida,Shop 31 Ashirwaad Complex Opposite Pathways School Sector 104  Noida,Sector 110,Sector 110 Noida,North Indian,Indian RupeesRs
18252385,1,77.36540817,28.53905704,750,0,1,0,0,2,3.6,Yellow,Good,108,Tadqa Tandoor Express,Noida,Ground Floor Main Road Yadhuvanshi Tower Opposite Pathways School Sector 104 Near Sector 110 Noida,Sector 110,Sector 110 Noida,North Indian Mughlai,Indian RupeesRs
18421504,1,77.36600563,28.53925998,400,0,1,0,0,1,3.5,Yellow,Good,21,The Kebab Company,Noida,Shop 17 Phool Singh Complex Opposite Pathway School Sector 104 Near Sector 110 Noida,Sector 110,Sector 110 Noida,Fast Food North Indian,Indian RupeesRs
18310503,1,0,0,400,0,0,0,0,1,0,White,Not Rated,0,Affamato,Noida,Shop 6 Sunshine Helios Sector 78 Near Sector 110 Noida,Sector 110,Sector 110 Noida,Italian Pizza,Indian RupeesRs
18424173,1,77.38754611,28.5337414,200,0,0,0,0,1,0,White,Not Rated,0,AhmedS,Noida,Main Market Near Icici Bank Sector 110 Noida,Sector 110,Sector 110 Noida,Mughlai,Indian RupeesRs
18233621,1,77.36602105,28.539318,600,0,0,0,0,2,0,White,Not Rated,0,Caff La Poya,Noida,7 Ashirwad Complex Sector 104 Near Sector 110 Noida,Sector 110,Sector 110 Noida,Cafe Continental Fast Food Italian,Indian RupeesRs
18432230,1,0,0,400,0,0,0,0,1,0,White,Not Rated,1,Chaskaa Restaurant,Noida,Sector 108 Near Sector 110 Noida,Sector 110,Sector 110 Noida,North Indian Mughlai Chinese,Indian RupeesRs
18409212,1,77.36599725,28.53954539,700,0,0,0,0,2,0,White,Not Rated,1,ChawlaS 2,Noida,C318 Main Market Sector 104 Near Sector 110 Noida,Sector 110,Sector 110 Noida,North Indian Mughlai Chinese Fast Food,Indian RupeesRs
18219528,1,77.3869852,28.53309897,700,0,0,0,0,2,0,White,Not Rated,3,Chination,Noida,Sector 110 Noida,Sector 110,Sector 110 Noida,Chinese,Indian RupeesRs
18380150,1,77.36632314,28.53927854,500,0,0,0,0,2,0,White,Not Rated,0,Essen Foods,Noida,Shop 20 Ashirwad Complex Opposite Pathwayschool Sector 104 Near Sector 110 Noida,Sector 110,Sector 110 Noida,North Indian Chinese Mughlai,Indian RupeesRs
18355013,1,0,0,600,0,0,0,0,2,0,White,Not Rated,1,Haochi,Noida,Shop 1  2 Lower Ground Floor Hyde Park Commercial Complex Sector 78 Near Sector 110 Noida,Sector 110,Sector 110 Noida,Chinese,Indian RupeesRs
18348609,1,0,0,200,0,0,0,0,1,0,White,Not Rated,0,Lassilo,Noida,D 51 Sector 105 Near Sector 110 Noida,Sector 110,Sector 110 Noida,Fast Food,Indian RupeesRs
18424175,1,77.38711596,28.53319412,100,0,0,0,0,1,0,White,Not Rated,0,Mittal Bikaneri Sweets,Noida,A 222 Main Market Sector 110 Noida,Sector 110,Sector 110 Noida,Mithai Street Food,Indian RupeesRs
313415,1,77.386751,28.533164,350,0,1,0,0,1,0,White,Not Rated,0,Royale Bakers,Noida,Opposite Pathway School Sector 104 Near Sector 110 Noida,Sector 110,Sector 110 Noida,Bakery Fast Food Desserts,Indian RupeesRs
18460286,1,0,0,500,0,0,0,0,2,0,White,Not Rated,0,RvS Family Restaurant,Noida,Near Salarpur Police Chowki Main Dadri Road Salarpur Bhangel Sector 107 Near Sector 110 Noida,Sector 110,Sector 110 Noida,North Indian South Indian Italian Chinese,Indian RupeesRs
310762,1,77.38716993,28.53395848,250,0,0,0,0,1,0,White,Not Rated,2,The Cake Shop,Noida,Shop A79 Opposite Kotak Mahindra Bank Sector 110 Noida,Sector 110,Sector 110 Noida,Bakery,Indian RupeesRs
18208893,1,0,0,300,0,0,0,0,1,0,White,Not Rated,3,Top Food,Noida,Plot K Near Watertank Nsez Phase 2 Near Sector 110 Noida,Sector 110,Sector 110 Noida,North Indian Chinese,Indian RupeesRs
18478981,1,0,0,400,0,0,0,0,1,0,White,Not Rated,1,UncleS Corner,Noida,Shop F5 Ats One Hamlet Sector 104 Sector 110 Noida,Sector 110,Sector 110 Noida,Fast Food,Indian RupeesRs
18410832,1,77.38702995,28.53300848,400,0,0,0,0,1,0,White,Not Rated,0,Urban Express,Noida,Shop 9 Near Yatharth Wellness Hospital Gejha Road Sector 110 Noida,Sector 110,Sector 110 Noida,North Indian,Indian RupeesRs
18303715,1,77.37790592,28.53197731,300,0,0,0,0,1,0,White,Not Rated,0,Viddya Chinese Fast Food,Noida,Ats Lotus Apartment Gb Nagar Sector 110 Sector 110 Noida,Sector 110,Sector 110 Noida,Chinese Fast Food,Indian RupeesRs
4480,1,77.38758132,28.53420826,700,0,0,0,0,2,2.1,Red,Poor,84,DominoS Pizza,Noida,10 Block A3 Sector 110 Noida,Sector 110,Sector 110 Noida,Pizza Fast Food,Indian RupeesRs
3764,1,77.38638707,28.53210161,800,1,1,0,0,2,2.4,Red,Poor,76,KambojS,Noida,Shop 1 Near Rama Banquet Hall,Sector 110,Sector 110 Noida,North Indian Mughlai Chinese,Indian RupeesRs
304636,1,77.38736574,28.53397527,800,0,1,0,0,2,2.3,Red,Poor,94,Pizza Hut Delivery,Noida,Shop A4 Block A3 Main Market Sector 110 Noida,Sector 110,Sector 110 Noida,Italian Pizza,Indian RupeesRs
307340,1,77.38739625,28.53409103,500,0,0,0,0,2,2.4,Red,Poor,51,Subway,Noida,Plot 7 Block A3 Shramik Kunj Sector 110 Noida,Sector 110,Sector 110 Noida,American Fast Food Salad Healthy Food,Indian RupeesRs
8237,1,77.38691278,28.53309132,250,0,1,0,0,1,2.4,Red,Poor,63,The Cake ExpertS,Noida,11 Block A2 Sector 110 Noida,Sector 110,Sector 110 Noida,Bakery Desserts Fast Food,Indian RupeesRs
18268724,1,77.36664299,28.53934598,800,1,0,0,0,2,4,Green,Very Good,175,The Saffron Boutique,Noida,26  27 Ashirwaad Complex Sector 104 Near Sector 110 Noida,Sector 110,Sector 110 Noida,North Indian Chinese,Indian RupeesRs
312463,1,77.3379637,28.597161,100,0,0,0,0,1,3,Orange,Average,9,Aggarwal Kachori Wale,Noida,Shop 26 X Block Near Metro Hospital Sector 12 Noida,Sector 12,Sector 12 Noida,North Indian,Indian RupeesRs
309318,1,77.3440643,28.5968936,250,0,1,0,0,1,3,Orange,Average,5,Bakes  Cakes,Noida,Royal Paradise Hotel Shop 3  4 Y 349C Near Sabzi Mandi Sector 12 Noida,Sector 12,Sector 12 Noida,Bakery,Indian RupeesRs
302518,1,77.3382315,28.5971578,350,0,0,0,0,1,2.8,Orange,Average,31,BurgerS Kitchen,Noida,Behind Metro Hospital X Block Market Sector 12 Noida,Sector 12,Sector 12 Noida,Fast Food,Indian RupeesRs
8072,1,77.3435377,28.596352,400,0,0,0,0,1,3,Orange,Average,7,Jhatpat Khana,Noida,Y372 Near City Hospital Sector 12 Noida,Sector 12,Sector 12 Noida,North Indian,Indian RupeesRs
5755,1,77.3380039,28.5972511,500,0,1,0,0,2,2.6,Orange,Average,34,Mahi Rasoi,Noida,5 Block X1A Above Axis Bank Sector 12 Noida,Sector 12,Sector 12 Noida,North Indian,Indian RupeesRs
18486840,1,77.3387224,28.5923274,300,0,0,0,0,1,3,Orange,Average,4,Night Safari Cafe,Noida,N199 First Floor Sector 12 Noida,Sector 12,Sector 12 Noida,Fast Food,Indian RupeesRs
8074,1,77.3378109,28.5969146,550,0,0,0,0,2,2.7,Orange,Average,26,SahebS Restaurant,Noida,3 I25 Sector 12 Noida,Sector 12,Sector 12 Noida,North Indian Chinese Mughlai Fast Food,Indian RupeesRs
307888,1,77.3372391,28.5931433,350,0,1,0,0,1,3.1,Orange,Average,30,Scrummy Bites,Noida,Shop 6 N Block Sector 12 Noida,Sector 12,Sector 12 Noida,North Indian Chinese,Indian RupeesRs
834,1,77.3388953,28.5939838,1100,0,1,0,0,3,3.7,Yellow,Good,1182,BercoS,Noida,O1 Sector 12 Noida,Sector 12,Sector 12 Noida,Chinese Thai,Indian RupeesRs
18382337,1,77.3377445,28.5969468,200,0,0,0,0,1,0,White,Not Rated,2,Cream Bell Scoopers,Noida,Shop 3 I 25 Near Metro Hospital Sector 12 Noida,Sector 12,Sector 12 Noida,Ice Cream,Indian RupeesRs
18433542,1,77.3439016,28.5972982,500,0,0,0,0,2,0,White,Not Rated,0,Mayur Kitchen,Noida,Shop 100 Sabzi Mandi Sector 12 Noida,Sector 12,Sector 12 Noida,North Indian Mughlai,Indian RupeesRs
18382335,1,77.3441147,28.5982082,350,0,1,0,0,1,0,White,Not Rated,0,Raghav Ki Rasoi,Noida,Z 148 Main Road Sector 12 Noida,Sector 12,Sector 12 Noida,North Indian Chinese,Indian RupeesRs
18264985,1,77.3343957,28.5940266,500,0,0,0,0,2,0,White,Not Rated,1,Red Chilli,Noida,HBlock Market Near Shiv Mandir Sector 12 Noida,Sector 12,Sector 12 Noida,North Indian Chinese Mughlai,Indian RupeesRs
18265692,1,77.3381282,28.5973644,200,0,0,0,0,1,0,White,Not Rated,1,Riyaz Biryani Corner,Noida,29 Block X 1A Sector 12 Market Sector 12 Noida,Sector 12,Sector 12 Noida,Biryani,Indian RupeesRs
304937,1,77.3395869,28.5948476,150,0,0,0,0,1,0,White,Not Rated,3,Standard Sweets  Confectioners,Noida,Shop P 387 Sector 12 Noida,Sector 12,Sector 12 Noida,Mithai Street Food,Indian RupeesRs
18489849,1,77.3441252,28.5969498,150,0,0,0,0,1,0,White,Not Rated,1,Standard Sweets,Noida,Shop 67 Y349 Sector 12 Noida,Sector 12,Sector 12 Noida,Mithai Street Food,Indian RupeesRs
18485826,1,0,0,200,0,0,0,0,1,0,White,Not Rated,0,Sushma Homemade Tiffin,Noida,Z Block Sector 12 Noida,Sector 12,Sector 12 Noida,North Indian South Indian,Indian RupeesRs
18489806,1,77.3355321,28.5919342,300,0,0,0,0,1,0,White,Not Rated,0,The Tasty Corner,Noida,CBlock Shop 31 Sector 12 Noida,Sector 12,Sector 12 Noida,North Indian Chinese,Indian RupeesRs
18381674,1,77.338294,28.597161,600,0,0,0,0,2,0,White,Not Rated,3,The Zaika King,Noida,Shop X1 A 17 Behind Metro Hospital Sector 12 Noida,Sector 12,Sector 12 Noida,North Indian Mughlai,Indian RupeesRs
18441772,1,77.3386901,28.5923266,200,0,1,0,0,1,0,White,Not Rated,1,Tiffinhunt,Noida,N198 Sector 12 Noida,Sector 12,Sector 12 Noida,North Indian,Indian RupeesRs
18390891,1,77.3440914,28.5969249,200,0,0,0,0,1,0,White,Not Rated,1,Top Burger,Noida,Shop 3N4 Block Y Sector 12 Noida,Sector 12,Sector 12 Noida,Fast Food,Indian RupeesRs
8061,1,77.3441785,28.5970594,150,0,1,0,0,1,2.3,Red,Poor,15,Aggarwal Sweet Shop,Noida,8 Royal Paradise Shopping Complex Y 349C Near Sabzi Mandi Sector 12 Noida,Sector 12,Sector 12 Noida,Mithai Street Food,Indian RupeesRs
308623,1,77.332072,28.5493465,450,0,1,0,0,1,2.6,Orange,Average,26,Hungry  I,Noida,Ko12 Ground Floor Near Amity University Sector 126 Near Sector 125 Noida,Sector 125,Sector 125 Noida,Cafe Italian Continental Chinese,Indian RupeesRs
311013,1,77.3323527,28.5486721,550,0,0,0,0,2,3.4,Orange,Average,55,Oh Buoy,Noida,Plot E94 Near Hcl Office Sector 125 Noida,Sector 125,Sector 125 Noida,Mexican Italian Fast Food,Indian RupeesRs
18368015,1,77.3323449,28.5493943,200,0,0,0,0,1,3.9,Yellow,Good,64,Caffeinated,Noida,Near Amity University Sector 125 Noida,Sector 125,Sector 125 Noida,Beverages,Indian RupeesRs
18273942,1,77.3714268,28.516344,550,0,1,0,0,2,3.9,Yellow,Good,132,Sam And Scrooge,Noida,F7 Gopalji Mart Near Jaypee Hospital Sector 128 Near Sector 125 Noida,Sector 125,Sector 125 Noida,Continental Mexican American Fast Food Italian Chinese,Indian RupeesRs
18034079,1,77.3306028,28.5445167,400,0,1,0,0,1,3.6,Yellow,Good,20,Tpot,Noida,A14 Eco Towers Sector 125 Noida,Sector 125,Sector 125 Noida,Cafe,Indian RupeesRs
18440413,1,77.3317111,28.5488666,200,0,0,0,0,1,0,White,Not Rated,0,HungerS Hub,Noida,Opposite Hcl Near Amity University Sector 125 Noida,Sector 125,Sector 125 Noida,Chinese Fast Food,Indian RupeesRs
18427230,1,77.3297035,28.5472559,400,0,0,0,0,1,0,White,Not Rated,0,ModiS BakerS Zone,Noida,Plot 3 A Sector 126 Nea Sector 125 Noida,Sector 125,Sector 125 Noida,Bakery Fast Food Chinese,Indian RupeesRs
18440415,1,77.3323016,28.5494133,400,0,0,0,0,1,0,White,Not Rated,1,The Flip On Wheel,Noida,Near Amity University Sector 125 Noida,Sector 125,Sector 125 Noida,North Indian Fast Food,Indian RupeesRs
18446387,1,77.3323947,28.5493919,300,0,0,0,0,1,0,White,Not Rated,1,Big Biryani,Noida,Opposite Hcl Sector 127 Noida,Sector 127,Sector 127 Noida,Biryani Mughlai,Indian RupeesRs
18340903,1,77.4133126,28.5074459,300,0,0,0,0,1,3,Orange,Average,4,Aroma,Noida,Shop 2 Paras Tierea Sector 137 Near Sector 132 Noida,Sector 132,Sector 132 Noida,South Indian North Indian Street Food,Indian RupeesRs
18275760,1,0,0,450,0,0,0,0,1,2.9,Orange,Average,5,Bawarchi,Noida,Sector 134 Near Sector 132 Noida,Sector 132,Sector 132 Noida,North Indian Mughlai Fast Food,Indian RupeesRs
18357548,1,77.40612611,28.5131767,400,0,1,0,0,1,3.1,Orange,Average,19,Book Food Kitchen,Noida,Shop 4 Exotica Fresco Sector 137 Near Sector 132 Noida,Sector 132,Sector 132 Noida,North Indian Chinese,Indian RupeesRs
18381249,1,77.407635,28.508599,400,0,1,0,0,1,2.5,Orange,Average,6,Breaktym,Noida,Opposite Gulshan Vivante Entry Gate Sector 137 Near Sector 132 Noida,Sector 132,Sector 132 Noida,North Indian Mughlai,Indian RupeesRs
18307266,1,77.4132229,28.5070787,600,0,0,0,0,2,2.9,Orange,Average,4,Chaska By Taste,Noida,Village Shadra Bansal Market Near Pass Taira Sector 132 Noida,Sector 132,Sector 132 Noida,North Indian Chinese,Indian RupeesRs
18112492,1,77.377632,28.5141905,700,0,0,0,0,2,2.5,Orange,Average,27,DominoS Pizza,Noida,Express Trade Towers 2 B36 Sector 132 Noida,Sector 132,Sector 132 Noida,Pizza Fast Food,Indian RupeesRs
18445768,1,0,0,400,0,0,0,0,1,3,Orange,Average,4,Grill King,Noida,Shop 2 Pavilion Arcade Jaypee Wish Town Sector 128 Near Sector 132 Noida,Sector 132,Sector 132 Noida,North Indian Chinese,Indian RupeesRs
18393840,1,77.4102187,28.5007418,1400,0,0,0,0,3,2.8,Orange,Average,7,Moti Mahal Deluxe Advant,Noida,Advant Towers Sector 142 Near Sector 132 Noida,Sector 132,Sector 132 Noida,North Indian Mughlai,Indian RupeesRs
18276998,1,77.4027519,28.5003041,200,0,1,0,0,1,2.8,Orange,Average,9,Rolling Beans,Noida,Near Genpact  Unitech Infospace Sector 135 Near Sector 132 Noida,Sector 132,Sector 132 Noida,North Indian,Indian RupeesRs
300988,1,77.40179,28.5011578,400,0,0,0,0,1,3.2,Orange,Average,19,Rollsking,Noida,Opposite Metlife Building Sector 135 Near Sector 132 Noida,Sector 132,Sector 132 Noida,Fast Food,Indian RupeesRs
18292443,1,77.4132229,28.5075273,400,0,0,0,0,1,2.8,Orange,Average,8,SnackswaleCom,Noida,Shop 16 Ground Floor Paras Tiera Sector 137 Near Sector 132 Noida,Sector 132,Sector 132 Noida,North Indian Fast Food,Indian RupeesRs
18204456,1,77.4097048,28.5011636,500,0,1,0,0,2,2.6,Orange,Average,13,Subway,Noida,Ground Floor Tower 2 Plot 7 Advant It Park Expressway Sector 142 Near Sector 132 Noida,Sector 132,Sector 132 Noida,American Fast Food Salad Healthy Food,Indian RupeesRs
18138418,1,77.3713463,28.5164185,300,0,0,0,0,1,2.9,Orange,Average,6,Super Cake Shop,Noida,Near Jaypee Hospital Sector 132 Noida,Sector 132,Sector 132 Noida,Bakery Desserts,Indian RupeesRs
18441561,1,77.404642,28.4995416,300,0,0,0,0,1,0,White,Not Rated,3,Aureo Dine  Bake House,Noida,Ground Floor Amenity Block Unitech Infospace Sector 135 Near Sector 132 Noida,Sector 132,Sector 132 Noida,Bakery Fast Food,Indian RupeesRs
18245275,1,77.3799935,28.5177319,600,0,0,0,0,2,0,White,Not Rated,2,B Bawarchi Restaurant,Noida,Shop 23 Opposite Jaypee Cosmos Near Adobe Sector 134 Near Sector 132 Noida,Sector 132,Sector 132 Noida,North Indian Mughlai Chinese,Indian RupeesRs
18469933,1,0,0,500,0,0,0,0,2,0,White,Not Rated,0,Brajwasi,Noida,Shop 4 Chauhan Market Behind Advant Navis Business Park Sector 141 Near Sector 132 Noida,Sector 132,Sector 132 Noida,North Indian,Indian RupeesRs
18358190,1,77.4038963,28.4995663,450,0,0,0,0,1,0,White,Not Rated,3,Cafe Coffee Day,Noida,Unitech Infospace Sector 135 Near Sector 132 Noida,Sector 132,Sector 132 Noida,Cafe,Indian RupeesRs
18441663,1,77.3778001,28.5137081,450,0,0,0,0,1,0,White,Not Rated,0,Cafe Coffee Day,Noida,B36 Block A Express Trade Tower 2 NoidaGreater Noida Expressway Sector 132 Noida,Sector 132,Sector 132 Noida,Cafe,Indian RupeesRs
18489823,1,0,0,350,0,0,0,0,1,0,White,Not Rated,0,Cafe Lounge,Noida,Eco Suites By Hyphen Gh 03 Adjacent Supertech Ecociti Sector 137 Near Sector 132 Noida,Sector 132,Sector 132 Noida,Cafe Bakery Fast Food,Indian RupeesRs
18489827,1,0,0,450,0,0,0,0,1,0,White,Not Rated,0,Cafe Treat,Noida,Eco Suites By Hyphen Gh 03 Adjacent Supertech Ecociti Sector 137 Near Sector 132 Noida,Sector 132,Sector 132 Noida,North Indian Italian Continental,Indian RupeesRs
18371413,1,0,0,700,0,0,0,0,2,0,White,Not Rated,2,Casa Bake,Noida,Shop 11 Ug Supertech Ecociti Sector 137 Near Sector 132 Noida,Sector 132,Sector 132 Noida,Bakery,Indian RupeesRs
18441563,1,77.4027231,28.500375,300,0,0,0,0,1,0,White,Not Rated,0,China Town,Noida,Near Metlife Sector 135 Near Sector 132 Noida,Sector 132,Sector 132 Noida,Chinese,Indian RupeesRs
18358662,1,77.3681524,28.5255885,600,0,0,0,0,2,0,White,Not Rated,0,Costa Coffee,Noida,Jaypee Hospital Wish Town Gautam Buddha Nagar Sector 128 Near Sector 132 Noida,Sector 132,Sector 132 Noida,Cafe,Indian RupeesRs
18277008,1,77.3715165,28.5164422,200,0,0,0,0,1,0,White,Not Rated,0,Delhi Foods,Noida,F3 1St Floor G Mart Near Jaypee Hospital Sector 128 Near Sector 132 Noida,Sector 132,Sector 132 Noida,North Indian,Indian RupeesRs
18399250,1,0,0,400,0,0,0,0,1,0,White,Not Rated,2,Deli Chic,Noida,Shop 11 Lower Ground Floor Paramount Florence Plaza Sector 137 Near Sector 132 Noida,Sector 132,Sector 132 Noida,North Indian Chinese,Indian RupeesRs
18449300,1,77.40778303,28.50763882,500,0,0,0,0,2,0,White,Not Rated,1,Delicacies,Noida,Paramount Floraville Sector 137 Near Sector 132 Noida,Sector 132,Sector 132 Noida,Bakery,Indian RupeesRs
18454471,1,77.413852,28.505174,200,0,0,0,0,1,0,White,Not Rated,1,Kanha Ji Sweets  Restaurant,Noida,Shop 17 Chauhan Market Sector 141 Near Sector 132 Noida,Sector 132,Sector 132 Noida,Mithai North Indian Street Food,Indian RupeesRs
